ID	symbol	biotype	chromosome	start	stop
ENSG00000237243	AC022173.1	gene	7	137953348	137957966
ENSG00000226770	AC000124.1	gene	7	127476883	127485804
ENSG00000105963	ADAP1	gene	7	897901	955407
ENSG00000106603	COA1	gene	7	43608456	43729717
ENSG00000261842	AC073314.1	gene	7	149422675	149424890
ENSG00000228151	AC004941.1	gene	7	149398204	149401456
ENSG00000231397	AC004941.2	gene	7	149321865	149322092
ENSG00000122641	INHBA	gene	7	41667168	41705834
ENSG00000275356	C7orf77	gene	7	124777292	124790810
ENSG00000236848	RPL23AP95	gene	7	103152007	103152325
ENSG00000271194	RNF138P2	gene	7	53316149	53316740
ENSG00000213050	TPM3P1	gene	7	116972165	116972911
ENSG00000228031	AC078842.1	gene	7	137344930	137354483
ENSG00000157680	DGKI	gene	7	137381037	137847092
ENSG00000230383	AC009245.1	gene	7	137721985	137722846
ENSG00000279483	AC090498.1	gene	7	137513859	137513933
ENSG00000231490	RPL7L1P2	gene	7	51259429	51260167
ENSG00000223829	AC004870.2	gene	7	46969702	47027481
ENSG00000224415	AC007683.1	gene	7	103141349	103141939
ENSG00000230649	AC024084.1	gene	7	136025761	136084668
ENSG00000261795	AC093627.7	gene	7	161765	164972
ENSG00000242593	AC006148.1	gene	7	124032205	124395118
ENSG00000232627	AC021876.1	gene	7	23365618	23365976
ENSG00000005108	THSD7A	gene	7	11370357	11832198
ENSG00000230831	AC007349.2	gene	7	36838972	36841373
ENSG00000185955	C7orf61	gene	7	100456615	100464271
ENSG00000232841	BRWD1P3	gene	7	17033089	17033478
ENSG00000182965	NPM1P14	gene	7	112520488	112521670
ENSG00000237236	AC023141.10	gene	7	57822201	57822942
ENSG00000244239	AC007009.1	gene	7	8262233	8262821
ENSG00000182111	ZNF716	gene	7	57450177	57473546
ENSG00000236305	SLC12A9-AS1	gene	7	100837314	100852616
ENSG00000106524	ANKMY2	gene	7	16599776	16645817
ENSG00000241456	AC005996.1	gene	7	151427683	151439124
ENSG00000127377	CRYGN	gene	7	151428835	151440813
ENSG00000236343	EI24P4	gene	7	145005058	145006135
ENSG00000224280	AC005014.1	gene	7	16583782	16586757
ENSG00000121716	PILRB	gene	7	100352176	100367733
ENSG00000085514	PILRA	gene	7	100367530	100400099
ENSG00000214998	CCNB2P1	gene	7	7909300	7910449
ENSG00000261184	AC083864.3	gene	7	36095272	36100653
ENSG00000221938	OR2A14	gene	7	144123176	144131188
ENSG00000273580	AC087072.2	gene	7	35933888	35934569
ENSG00000242280	SLC16A1P1	gene	7	143985142	143986651
ENSG00000227855	DPY19L2P3	gene	7	29650227	29742594
ENSG00000223437	TMSB4XP3	gene	7	29625870	29625983
ENSG00000272941	AC083862.2	gene	7	135168403	135169547
ENSG00000283528	TCAF2C	gene	7	143639230	143647646
ENSG00000215018	COL28A1	gene	7	7356203	7535853
ENSG00000228540	AC073326.1	gene	7	110724159	110725825
ENSG00000243621	AC003989.2	gene	7	111394875	111395043
ENSG00000227948	AC003989.1	gene	7	111411319	111411883
ENSG00000184903	IMMP2L	gene	7	110663051	111562517
ENSG00000229877	PAICSP5	gene	7	143545186	143546735
ENSG00000278685	IQCA1L	gene	7	151190873	151205496
ENSG00000033050	ABCF2	gene	7	151212490	151227230
ENSG00000285292	AC021097.2	gene	7	151207837	151227166
ENSG00000058404	CAMK2B	gene	7	44217150	44334577
ENSG00000259826	AC072061.1	gene	7	39947522	39949755
ENSG00000285480	AC021097.3	gene	7	151207837	151210378
ENSG00000226063	AC009531.1	gene	7	35258381	35259729
ENSG00000235464	AC007652.1	gene	7	35496021	35510263
ENSG00000182165	TP53TG1	gene	7	87325225	87345515
ENSG00000271122	AC018647.2	gene	7	35695214	35699413
ENSG00000122557	HERPUD2	gene	7	35632659	35695571
ENSG00000232756	AC004990.1	gene	7	77990384	77995171
ENSG00000226392	MTATP6P21	gene	7	67627831	67628019
ENSG00000237466	MTCO3P41	gene	7	67628022	67628349
ENSG00000233423	AC005482.1	gene	7	67691058	67697029
ENSG00000223948	AC092648.1	gene	7	67769629	67770468
ENSG00000225209	AC092637.1	gene	7	68020253	68032690
ENSG00000236531	AC006013.1	gene	7	68091223	68119209
ENSG00000232975	MTCO1P57	gene	7	68097737	68098250
ENSG00000230359	TPI1P2	gene	7	129055223	129057239
ENSG00000237754	AC093655.2	gene	7	68241637	68242267
ENSG00000225959	MTND4P3	gene	7	68266319	68266859
ENSG00000242162	AC018639.1	gene	7	129066021	129066462
ENSG00000226829	AC093655.1	gene	7	68150283	68288233
ENSG00000228429	AC004910.1	gene	7	68640798	68641584
ENSG00000233689	AC104688.1	gene	7	69040152	69046803
ENSG00000236839	AC069280.1	gene	7	69187833	69189318
ENSG00000230654	MTCO2P25	gene	7	69330698	69331378
ENSG00000225718	AC092100.1	gene	7	69224696	69430923
ENSG00000229031	MTCO1P25	gene	7	69331835	69333633
ENSG00000241102	AC011005.2	gene	7	129095301	129095811
ENSG00000241573	AC011005.3	gene	7	129096027	129096735
ENSG00000227544	AC018647.1	gene	7	35715034	35734887
ENSG00000228878	SEPT7-AS1	gene	7	35751856	35800616
ENSG00000232736	AC007551.1	gene	7	35768122	35768640
ENSG00000170092	SPDYE5	gene	7	75493625	75504304
ENSG00000127957	PMS2P3	gene	7	75502930	75528148
ENSG00000234215	AC006012.1	gene	7	69595958	69597448
ENSG00000106012	IQCE	gene	7	2558972	2614734
ENSG00000122783	CYREN	gene	7	135092363	135170795
ENSG00000129103	SUMF2	gene	7	56064002	56080670
ENSG00000205060	SLC35B4	gene	7	134289332	134317051
ENSG00000273341	AC004921.1	gene	7	77416673	77425443
ENSG00000006747	SCIN	gene	7	12570577	12660179
ENSG00000213640	EEF1DP4	gene	7	64862999	64864370
ENSG00000106268	NUDT1	gene	7	2242222	2251146
ENSG00000173862	AC008080.1	gene	7	33725981	33728456
ENSG00000227404	KRT8P20	gene	7	38655205	38656613
ENSG00000211693	TRGV11	gene	7	38291616	38292078
ENSG00000249978	TRGV7	gene	7	38335041	38335514
ENSG00000211698	TRGV4	gene	7	38353715	38354517
ENSG00000281103	TRG-AS1	gene	7	38341577	38378804
ENSG00000187391	MAGI2	gene	7	78017057	79453574
ENSG00000226230	AC007237.1	gene	7	78486530	78487028
ENSG00000229110	AC006355.1	gene	7	79124739	79125750
ENSG00000281896	AC018638.8	gene	7	128617865	128625905
ENSG00000213549	AC005077.1	gene	7	76113026	76113400
ENSG00000224273	AC005077.2	gene	7	76108434	76132187
ENSG00000106460	TMEM106B	gene	7	12211241	12243367
ENSG00000001631	KRIT1	gene	7	92198969	92246166
ENSG00000225018	AC092647.1	gene	7	55876738	55877024
ENSG00000279223	AC073342.3	gene	7	143224042	143224234
ENSG00000170775	GPR37	gene	7	124745997	124765627
ENSG00000197461	PDGFA	gene	7	497258	520296
ENSG00000234471	AC147651.2	gene	7	484107	496118
ENSG00000244219	TMEM225B	gene	7	99598066	99610813
ENSG00000272647	AC005020.2	gene	7	99558695	99607810
ENSG00000236046	AC004920.1	gene	7	50839363	50841992
ENSG00000196652	ZKSCAN5	gene	7	99504651	99534700
ENSG00000006704	GTF2IRD1	gene	7	74453790	74602604
ENSG00000226066	AC009541.1	gene	7	136485656	136488317
ENSG00000234224	TMEM229A	gene	7	124030916	124033023
ENSG00000233683	AC004965.1	gene	7	101388868	101389080
ENSG00000242611	AC093627.6	gene	7	77038	81178
ENSG00000273644	AC215522.1	gene	7	37032	37477
ENSG00000243220	AC006159.2	gene	7	116563594	116571234
ENSG00000273299	AC006153.1	gene	7	90403434	90513391
ENSG00000226254	PTP4A1P3	gene	7	91107374	91107793
ENSG00000232790	LINC01162	gene	7	20835431	21023148
ENSG00000285592	AC080068.1	gene	7	20959391	21028813
ENSG00000049541	RFC2	gene	7	74231499	74254458
ENSG00000189320	FAM180A	gene	7	135728348	135748846
ENSG00000236544	AC008060.3	gene	7	155421206	155457099
ENSG00000105971	CAV2	gene	7	116287380	116508541
ENSG00000273183	AC093726.2	gene	7	154956429	154957107
ENSG00000229533	AC003986.1	gene	7	19144293	19146253
ENSG00000071189	SNX13	gene	7	17790761	17940501
ENSG00000002079	MYH16	gene	7	99238829	99311130
ENSG00000276067	AC009542.2	gene	7	135246113	135317752
ENSG00000242802	AP5Z1	gene	7	4775615	4794395
ENSG00000196204	RNF216P1	gene	7	4973988	5040675
ENSG00000242474	AC093627.5	gene	7	135853	149466
ENSG00000234839	RPS26P30	gene	7	20843627	20843961
ENSG00000225498	AC002064.1	gene	7	90312496	90322592
ENSG00000273219	AC091736.1	gene	7	135704537	135704841
ENSG00000232445	AC006329.1	gene	7	101308346	101310985
ENSG00000232301	LNCPRESS1	gene	7	101299578	101301346
ENSG00000105855	ITGB8	gene	7	20330702	20415754
ENSG00000234210	AC006372.3	gene	7	157466231	157499716
ENSG00000130429	ARPC1B	gene	7	99374249	99394816
ENSG00000223838	AC007091.1	gene	7	19353534	19578606
ENSG00000160917	CPSF4	gene	7	99438922	99457371
ENSG00000080802	CNOT4	gene	7	135361795	135510127
ENSG00000279048	AC080080.1	gene	7	17940503	17942922
ENSG00000185467	KPNA7	gene	7	99173574	99207506
ENSG00000224706	RPS17P13	gene	7	37116779	37117185
ENSG00000230370	RPL23AP52	gene	7	11006399	11006876
ENSG00000122515	ZMIZ2	gene	7	44748581	44769881
ENSG00000136250	AOAH	gene	7	36512949	36724549
ENSG00000270405	AC104692.2	gene	7	152366763	152367015
ENSG00000178234	GALNT11	gene	7	152025674	152122347
ENSG00000235354	RPS29P16	gene	7	103348601	103348771
ENSG00000106648	GALNTL5	gene	7	151956379	152019934
ENSG00000075303	SLC25A40	gene	7	87833568	87876357
ENSG00000250618	AC023141.11	gene	7	57817996	57818197
ENSG00000236907	AC023141.9	gene	7	57817601	57818012
ENSG00000227015	AC023141.4	gene	7	57770619	57770946
ENSG00000234089	AC099654.1	gene	7	57209865	57222174
ENSG00000260097	SPDYE6	gene	7	102347206	102356444
ENSG00000198839	ZNF277	gene	7	112206588	112343096
ENSG00000236692	AC099654.3	gene	7	57187892	57189437
ENSG00000221838	AP4M1	gene	7	100101549	100110345
ENSG00000231839	DPY19L4P2	gene	7	145583197	145584817
ENSG00000231357	AC006028.1	gene	7	2835621	2836022
ENSG00000226671	AC005008.1	gene	7	81191398	81192009
ENSG00000105991	HOXA1	gene	7	27092993	27095996
ENSG00000225244	AC069152.1	gene	7	56940341	56944353
ENSG00000233108	AC006042.2	gene	7	7958183	7969903
ENSG00000213455	PPIAP82	gene	7	98454119	98454617
ENSG00000221836	OR2A5	gene	7	144048948	144058845
ENSG00000164744	SUN3	gene	7	47987148	48029119
ENSG00000170265	ZNF282	gene	7	149195485	149226248
ENSG00000240583	AQP1	gene	7	30911694	30925516
ENSG00000234707	AC074351.1	gene	7	54759425	54804928
ENSG00000180233	ZNRF2	gene	7	30284307	30367692
ENSG00000281404	LINC01176	gene	7	30390885	30412375
ENSG00000224017	LINC01449	gene	7	41101604	41133507
ENSG00000214188	ST7-OT4	gene	7	116953899	117098806
ENSG00000157240	FZD1	gene	7	91264364	91271326
ENSG00000106078	COBL	gene	7	51016212	51316818
ENSG00000232053	AC078845.1	gene	7	136092925	136437426
ENSG00000282572	AC215522.2	gene	7	19018	35489
ENSG00000164651	SP8	gene	7	20782283	20786886
ENSG00000105792	CFAP69	gene	7	90245174	90311063
ENSG00000231525	AC002486.2	gene	7	20588990	20590085
ENSG00000214253	FIS1	gene	7	101239458	101252316
ENSG00000280340	AC080080.2	gene	7	18000290	18000879
ENSG00000229937	PRPS1L1	gene	7	18026774	18027863
ENSG00000236654	AC079780.1	gene	7	23480753	23480959
ENSG00000232818	RPS2P32	gene	7	23490473	23491364
ENSG00000274637	AC092628.2	gene	7	155106062	155106400
ENSG00000260997	AC004847.1	gene	7	44958999	44960909
ENSG00000136231	IGF2BP3	gene	7	23310209	23470467
ENSG00000225535	LINC01393	gene	7	115078958	115126314
ENSG00000285165	AC124014.1	gene	7	50388489	50400097
ENSG00000239719	AC004890.1	gene	7	149191043	149191223
ENSG00000048052	HDAC9	gene	7	18086949	19002416
ENSG00000223867	AC098592.1	gene	7	16938225	16938557
ENSG00000236039	AC019117.1	gene	7	17405479	17558909
ENSG00000078487	ZCWPW1	gene	7	100400826	100428992
ENSG00000173467	AGR3	gene	7	16859405	16881987
ENSG00000273293	AC093458.1	gene	7	149881359	149881580
ENSG00000204934	ATP6V0E2-AS1	gene	7	149867697	149880610
ENSG00000231418	AC005090.1	gene	7	31414645	31421286
ENSG00000227785	AC092013.1	gene	7	85636013	85636344
ENSG00000270617	URGCP-MRPS24	gene	7	43866558	43906589
ENSG00000106328	FSCN3	gene	7	127591409	127602144
ENSG00000157954	WIPI2	gene	7	5190188	5233826
ENSG00000106018	VIPR2	gene	7	159028175	159144957
ENSG00000214754	AC004870.1	gene	7	47052793	47053674
ENSG00000213296	AC005521.1	gene	7	124480524	124481395
ENSG00000160908	ZNF394	gene	7	99486519	99500324
ENSG00000198556	ZNF789	gene	7	99472841	99503650
ENSG00000243574	AC006148.2	gene	7	124274679	124287544
ENSG00000188732	FAM221A	gene	7	23680130	23703249
ENSG00000271414	AC093107.2	gene	7	135650972	135651416
ENSG00000204960	BLACE	gene	7	155356985	155367934
ENSG00000226838	AC096582.1	gene	7	45816557	45821064
ENSG00000235955	CICP20	gene	7	45816216	45819016
ENSG00000155561	NUP205	gene	7	135557919	135648757
ENSG00000279086	AC073130.3	gene	7	116209234	116211511
ENSG00000222011	FAM185A	gene	7	102748971	102809225
ENSG00000214106	PAXIP1-AS2	gene	7	154928485	154952188
ENSG00000146809	ASB15	gene	7	123567010	123639481
ENSG00000135272	MDFIC	gene	7	114922154	115019202
ENSG00000243004	AC005062.1	gene	7	19918981	20140453
ENSG00000173452	TMEM196	gene	7	19719310	19773598
ENSG00000106246	PTCD1	gene	7	99416739	99466163
ENSG00000233363	AC006019.2	gene	7	154092201	154096043
ENSG00000146909	NOM1	gene	7	156949723	156973182
ENSG00000146857	STRA8	gene	7	135231979	135258492
ENSG00000235728	AC007349.3	gene	7	36781008	36782789
ENSG00000228113	AC003991.1	gene	7	88219359	88304367
ENSG00000228649	SNHG26	gene	7	22854178	22861579
ENSG00000213787	RPL7AP38	gene	7	26922110	26922912
ENSG00000237268	AC092447.7	gene	7	56421857	56448375
ENSG00000232944	AC092423.1	gene	7	56408699	56409210
ENSG00000224155	AC073136.2	gene	7	56304678	56305526
ENSG00000223402	AC074121.1	gene	7	98478551	98479225
ENSG00000164654	MIOS	gene	7	7566872	7608929
ENSG00000234927	HMGN1P18	gene	7	121050927	121051203
ENSG00000223559	AC073136.1	gene	7	56288230	56291425
ENSG00000146955	RAB19	gene	7	140404043	140426250
ENSG00000155070	UNC93B2	gene	7	6855485	6859830
ENSG00000239622	AC005165.2	gene	7	25689580	25689959
ENSG00000282381	AC104073.4	gene	7	65269374	65306238
ENSG00000231840	AC073342.1	gene	7	143255264	143287380
ENSG00000235713	AC004522.1	gene	7	99992397	99993050
ENSG00000224136	AC007568.1	gene	7	117882859	117883675
ENSG00000152926	ZNF117	gene	7	64971776	65006684
ENSG00000146576	C7orf26	gene	7	6590017	6608726
ENSG00000059377	TBXAS1	gene	7	139777051	140020325
ENSG00000243566	UPK3B	gene	7	76510428	76516521
ENSG00000225573	RPL35P5	gene	7	66606738	66607107
ENSG00000106330	MOSPD3	gene	7	100612102	100615384
ENSG00000236928	AC008267.4	gene	7	66434634	66435154
ENSG00000279785	AC008267.7	gene	7	66474556	66475749
ENSG00000269955	C7orf55-LUC7L2	gene	7	139341360	139422599
ENSG00000083622	AC000061.1	gene	7	117604791	117647415
ENSG00000235967	COX5BP3	gene	7	133727368	133727734
ENSG00000188372	ZP3	gene	7	76397518	76442071
ENSG00000170027	YWHAG	gene	7	76326794	76359031
ENSG00000241149	AC115220.1	gene	7	63998874	64016130
ENSG00000227197	AC009365.2	gene	7	132830693	132849593
ENSG00000239254	AC009220.2	gene	7	139172516	139174266
ENSG00000122687	MRM2	gene	7	2234231	2242198
ENSG00000106052	TAX1BP1	gene	7	27739331	27844564
ENSG00000226102	SEPT7P3	gene	7	35946294	35972587
ENSG00000187546	AGMO	gene	7	15200318	15562015
ENSG00000241136	PAICSP6	gene	7	143782667	143784284
ENSG00000230192	AC073387.1	gene	7	109660094	109660802
ENSG00000275106	AC025594.2	gene	7	128952527	128953316
ENSG00000159784	FAM131B	gene	7	143353400	143362770
ENSG00000273252	OR7E39P	gene	7	6835420	6835794
ENSG00000285162	AC004593.3	gene	7	29122340	29514667
ENSG00000285081	AC004593.2	gene	7	29191582	29194109
ENSG00000224163	AC025594.1	gene	7	128912732	128914063
ENSG00000223476	VN1R42P	gene	7	64933273	64933616
ENSG00000226285	NUP35P2	gene	7	79543911	79544853
ENSG00000182722	SEPHS1P1	gene	7	64852397	64853354
ENSG00000009954	BAZ1B	gene	7	73440398	73522278
ENSG00000136247	ZDHHC4	gene	7	6577434	6589374
ENSG00000270453	AC007566.2	gene	7	92442077	92442489
ENSG00000244510	AC008267.5	gene	7	66480394	66490108
ENSG00000231234	SKP1P1	gene	7	66423405	66423893
ENSG00000078053	AMPH	gene	7	38383704	38631567
ENSG00000228360	AC009220.1	gene	7	139227537	139227828
ENSG00000282277	CYP3A51P	gene	7	99685145	99700034
ENSG00000281120	AC006355.2	gene	7	79139829	79177210
ENSG00000182487	NCF1B	gene	7	73220624	73235945
ENSG00000234456	MAGI2-AS3	gene	7	79452877	79471208
ENSG00000234234	MTCO2P8	gene	7	64107829	64108486
ENSG00000233385	MTCO3P8	gene	7	64106065	64106819
ENSG00000234700	MTCO1P8	gene	7	64108625	64110147
ENSG00000251276	MAGI2-AS1	gene	7	78939850	78940895
ENSG00000280958	AC004808.1	gene	7	78170195	78170915
ENSG00000278577	AC092634.7	gene	7	63993904	63994006
ENSG00000227910	AC092634.4	gene	7	63924787	63926306
ENSG00000225451	AC092634.2	gene	7	63876341	63877350
ENSG00000285886	AC211476.6	gene	7	72954797	72957106
ENSG00000188191	PRKAR1B	gene	7	549197	727650
ENSG00000232072	AC004870.4	gene	7	46890625	47049678
ENSG00000224519	HMGN1P19	gene	7	46634614	46634946
ENSG00000177706	FAM20C	gene	7	192969	260745
ENSG00000241345	AC004690.2	gene	7	123994622	124027659
ENSG00000223718	AC093107.1	gene	7	135660039	135660647
ENSG00000228953	AC006026.2	gene	7	23655682	23655861
ENSG00000283128	AC009403.2	gene	7	155474256	155644406
ENSG00000184863	RBM33	gene	7	155644451	155781485
ENSG00000216895	AC009403.1	gene	7	155611231	155645205
ENSG00000260426	AC008060.4	gene	7	155399922	155401782
ENSG00000224785	AC006026.1	gene	7	23562459	23564261
ENSG00000105974	CAV1	gene	7	116524785	116561184
ENSG00000251378	AC096582.2	gene	7	45818582	45819097
ENSG00000272556	GTF2IP13	gene	7	45769105	45815263
ENSG00000233038	AC011899.2	gene	7	157854529	157863011
ENSG00000271133	AC004130.1	gene	7	20328299	20331747
ENSG00000237870	AC073130.1	gene	7	116275606	116286734
ENSG00000272760	AC093726.1	gene	7	154951226	154952188
ENSG00000106397	PLOD3	gene	7	101205977	101218420
ENSG00000242072	AC092590.1	gene	7	115647461	115676329
ENSG00000240973	AC093714.1	gene	7	115679345	115682618
ENSG00000105968	H2AFV	gene	7	44826791	44848083
ENSG00000128564	VGF	gene	7	101162509	101165593
ENSG00000236018	AC004898.1	gene	7	157197600	157198511
ENSG00000164675	IQUB	gene	7	123452400	123535077
ENSG00000232524	AC073323.1	gene	7	123456629	123459856
ENSG00000224101	ELMO1-AS1	gene	7	36997796	37013630
ENSG00000213744	RPS10P14	gene	7	37375522	37376023
ENSG00000231153	AC002429.1	gene	7	95018407	95018554
ENSG00000171130	ATP6V0E2	gene	7	149872968	149891204
ENSG00000279536	AC093458.2	gene	7	149881477	149882105
ENSG00000244701	AC004918.1	gene	7	141652381	141656810
ENSG00000229263	AC004691.1	gene	7	30796691	30803410
ENSG00000231419	LINC00689	gene	7	159006522	159030195
ENSG00000281593	AC006978.2	gene	7	30362400	30412502
ENSG00000179460	EEF1A1P27	gene	7	20582072	20583206
ENSG00000223872	AC006372.1	gene	7	157501322	157503577
ENSG00000146618	FERD3L	gene	7	19144782	19145421
ENSG00000241685	ARPC1A	gene	7	99325910	99366262
ENSG00000230435	AC004160.2	gene	7	11406955	11414078
ENSG00000205277	MUC12	gene	7	100969623	101018949
ENSG00000235459	RPS26P31	gene	7	122681315	122681662
ENSG00000105982	RNF32	gene	7	156640281	156677130
ENSG00000189043	NDUFA4	gene	7	10931951	10940256
ENSG00000231892	AC073316.2	gene	7	3196626	3198256
ENSG00000170279	C7orf33	gene	7	148590565	148615860
ENSG00000128607	KLHDC10	gene	7	130070510	130135720
ENSG00000224653	AC023141.3	gene	7	57819819	57820627
ENSG00000230271	AC023141.5	gene	7	57772584	57773199
ENSG00000227371	AC074085.1	gene	7	121419072	121419845
ENSG00000228546	AC091390.2	gene	7	102337316	102339115
ENSG00000228851	MTCO3P4	gene	7	57191141	57191927
ENSG00000213237	AC008155.1	gene	7	138404195	138404523
ENSG00000261115	TMEM178B	gene	7	141074232	141480380
ENSG00000049540	ELN	gene	7	74027789	74069907
ENSG00000270992	AC024085.1	gene	7	130255902	130262770
ENSG00000271664	AC004890.3	gene	7	149275619	149277992
ENSG00000224057	EGFR-AS1	gene	7	55179750	55188934
ENSG00000002746	HECW1	gene	7	43112599	43566001
ENSG00000159904	ZNF890P	gene	7	5121239	5144546
ENSG00000228368	AC106873.1	gene	7	116965846	116967472
ENSG00000170419	VSTM2A	gene	7	54542325	54571080
ENSG00000235450	AC079760.1	gene	7	91380778	91556848
ENSG00000228030	AC019084.1	gene	7	158719730	158720161
ENSG00000240093	AC093627.3	gene	7	182935	194180
ENSG00000249852	AC145676.1	gene	7	227554	229557
ENSG00000231328	TPT1P7	gene	7	23811144	23811660
ENSG00000223657	KRT8P51	gene	7	136938280	136938553
ENSG00000241324	AC004930.1	gene	7	124337380	124349860
ENSG00000105793	GTPBP10	gene	7	90335223	90391455
ENSG00000225583	AC004690.1	gene	7	123932132	123932459
ENSG00000232553	CLK2P1	gene	7	23585062	23586355
ENSG00000228521	AC099552.3	gene	7	155204147	155205189
ENSG00000229192	AC004870.3	gene	7	47000620	47079128
ENSG00000233539	AC011294.1	gene	7	46673785	46759851
ENSG00000230680	AC004869.1	gene	7	46477822	46481578
ENSG00000229628	AC073115.1	gene	7	45990905	46000898
ENSG00000221971	TTC4P1	gene	7	45999621	46000778
ENSG00000170632	ARMC10	gene	7	103074881	103099764
ENSG00000233123	LINC01007	gene	7	101562779	101569006
ENSG00000232325	AC093627.1	gene	7	70972	95683
ENSG00000227365	AC008060.2	gene	7	155510283	155518623
ENSG00000164778	EN2	gene	7	155458129	155464831
ENSG00000273117	AC144652.1	gene	7	155295918	155297541
ENSG00000273344	PAXIP1-AS1	gene	7	155003448	155005703
ENSG00000224324	THAP5P1	gene	7	158623188	158623449
ENSG00000164548	TRA2A	gene	7	23504780	23532041
ENSG00000157212	PAXIP1	gene	7	154943687	155003084
ENSG00000105993	DNAJB6	gene	7	157335381	157417439
ENSG00000213935	RPL22P16	gene	7	4865432	4865804
ENSG00000122691	TWIST1	gene	7	19020991	19117672
ENSG00000169871	TRIM56	gene	7	101085439	101097967
ENSG00000169876	MUC17	gene	7	101020072	101058745
ENSG00000225807	AC069281.1	gene	7	100509717	100519926
ENSG00000106443	PHF14	gene	7	10973336	11169630
ENSG00000228675	AC006482.1	gene	7	17679549	17680659
ENSG00000267645	AC105052.3	gene	7	102637049	102671641
ENSG00000205238	SPDYE2	gene	7	102551232	102562308
ENSG00000272949	AC093668.2	gene	7	102483344	102543764
ENSG00000285437	POLR2J3	gene	7	102562133	102572583
ENSG00000170667	RASA4B	gene	7	102482445	102517781
ENSG00000173678	SPDYE2B	gene	7	102650325	102661398
ENSG00000168255	POLR2J3	gene	7	102537918	102572653
ENSG00000128519	TAS2R16	gene	7	122994704	122995700
ENSG00000267368	UPK3BL1	gene	7	102637025	102642791
ENSG00000270249	AC093668.1	gene	7	102541501	102592444
ENSG00000284981	AC093668.3	gene	7	102538417	102543849
ENSG00000228049	POLR2J2	gene	7	102665368	102671629
ENSG00000261809	CYP3A54P	gene	7	4511959	4512033
ENSG00000205236	AC105052.1	gene	7	102582523	102642869
ENSG00000105808	RASA4	gene	7	102573807	102616757
ENSG00000232492	NPM1P13	gene	7	18948898	18949762
ENSG00000226522	AC004994.1	gene	7	18892096	18899433
ENSG00000225000	AC010082.1	gene	7	18429062	18430738
ENSG00000166924	NYAP1	gene	7	100483927	100494799
ENSG00000279168	AC105052.4	gene	7	102579104	102679295
ENSG00000226680	AC073311.1	gene	7	123069249	123103589
ENSG00000164916	FOXK1	gene	7	4682309	4771443
ENSG00000081800	SLC13A1	gene	7	123113531	123199986
ENSG00000224104	AC079809.1	gene	7	153144313	153144588
ENSG00000285524	AC073236.1	gene	7	153395484	153396921
ENSG00000282859	AC003992.1	gene	7	114560961	114561517
ENSG00000234722	LINC01287	gene	7	153355365	153413981
ENSG00000233489	PAXBP1P1	gene	7	153449429	153449875
ENSG00000234565	COX6B1P1	gene	7	149053961	149054173
ENSG00000197362	ZNF786	gene	7	149069643	149090782
ENSG00000204947	ZNF425	gene	7	149102784	149126346
ENSG00000197024	ZNF398	gene	7	149126416	149182802
ENSG00000240211	AC092849.1	gene	7	100436204	100438504
ENSG00000227573	AC004986.1	gene	7	122849746	122850352
ENSG00000235631	RNF148	gene	7	122701664	122702967
ENSG00000254003	AC003991.2	gene	7	88216660	88219226
ENSG00000087085	ACHE	gene	7	100889994	100896974
ENSG00000241735	FABP5P3	gene	7	152435695	152443176
ENSG00000283991	AC017000.1	gene	7	4130181	4134837
ENSG00000241007	SEPT7P6	gene	7	152367519	152368661
ENSG00000204894	AC104692.1	gene	7	152367171	152367260
ENSG00000164690	SHH	gene	7	155799986	155812273
ENSG00000189056	RELN	gene	7	103471784	103989516
ENSG00000225358	MIPEPP1	gene	7	112735166	112738693
ENSG00000106541	AGR2	gene	7	16791811	16833433
ENSG00000283504	AC006974.1	gene	7	148473599	148503458
ENSG00000253187	HOXA10-AS	gene	7	27168619	27171915
ENSG00000223836	AC023141.1	gene	7	57820032	57820410
ENSG00000232161	AC023141.8	gene	7	57770966	57771173
ENSG00000285964	AC002074.2	gene	7	94311138	94347063
ENSG00000236795	AC006004.1	gene	7	147080934	147097609
ENSG00000232391	RANP2	gene	7	147167344	147167572
ENSG00000280225	AC237221.2	gene	7	57402181	57404717
ENSG00000105889	STEAP1B	gene	7	22419444	22727613
ENSG00000166997	CNPY4	gene	7	100119613	100125511
ENSG00000136193	SCRN1	gene	7	29920103	29990289
ENSG00000270822	AC092032.1	gene	7	5009164	5009328
ENSG00000213721	HMGN2P30	gene	7	42113365	42113620
ENSG00000235859	AC006978.1	gene	7	30371508	30372741
ENSG00000164828	SUN1	gene	7	816615	896435
ENSG00000106571	GLI3	gene	7	41960950	42237870
ENSG00000223855	HRAT92	gene	7	520391	525232
ENSG00000242552	MRPL42P4	gene	7	47026128	47026570
ENSG00000242948	EPS15P1	gene	7	46781373	46783443
ENSG00000105894	PTN	gene	7	137227341	137343865
ENSG00000230268	SSU72P8	gene	7	124476371	124476955
ENSG00000157224	CLDN12	gene	7	90383721	90513402
ENSG00000146674	IGFBP3	gene	7	45912245	45921874
ENSG00000128581	IFT22	gene	7	101313367	101321823
ENSG00000146918	NCAPG2	gene	7	158631311	158704829
ENSG00000186480	INSIG1	gene	7	155297776	155310235
ENSG00000004846	ABCB5	gene	7	20615207	20777038
ENSG00000225365	AC078942.1	gene	7	158537495	158539879
ENSG00000236195	RNMTL1P2	gene	7	17962079	17963029
ENSG00000156928	MALSU1	gene	7	23298739	23311729
