ID	SYMBOL	BIOTYPE	CHROMOSOME	START	STOP
ENSMUSG00000084725	Gm24141	other	9	74362610	74362724
ENSMUSG00000088760	Gm24393	other	9	82463356	82463452
ENSMUSG00000092965	Gm22242	other	9	52756908	52757025
ENSMUSG00000084659	Gm22720	other	9	105673465	105673551
ENSMUSG00000064909	Gm25401	other	9	41339436	41339541
ENSMUSG00000064492	Gm22060	other	9	32446822	32446928
ENSMUSG00000096639	Gm22169	other	9	68461339	68461445
ENSMUSG00000065934	Gm25630	other	9	35474885	35475046
ENSMUSG00000088076	Gm22815	other	9	9301391	9301452
ENSMUSG00000065620	Gm24764	other	9	37822586	37822784
ENSMUSG00000084515	Gm22479	other	9	118466984	118467064
ENSMUSG00000093074	Gm25949	other	9	86699043	86699156
ENSMUSG00000077666	Gm26146	other	9	84188355	84188539
ENSMUSG00000096412	Gm25484	other	9	109347524	109347630
ENSMUSG00000089497	Gm26360	other	9	103526817	103526919
ENSMUSG00000088284	Gm23588	other	9	70517200	70517298
ENSMUSG00000094717	Gm22821	other	9	109295542	109295648
ENSMUSG00000077384	Gm22658	other	9	15211631	15211785
ENSMUSG00000089516	Gm26290	other	9	20209207	20209351
ENSMUSG00000084652	Gm22717	other	9	90315910	90316080
ENSMUSG00000064889	Gm24200	other	9	94284496	94284652
ENSMUSG00000094201	Gm25064	other	9	63133283	63133389
ENSMUSG00000084703	Gm22985	other	9	88526679	88526794
ENSMUSG00000088138	Gm22894	other	9	102373118	102373220
ENSMUSG00000093137	Gm25995	other	9	63442319	63442460
ENSMUSG00000089450	Gm24225	other	9	66981088	66981185
ENSMUSG00000084714	Gm24631	other	9	106001718	106001798
ENSMUSG00000077248	Gm23275	other	9	3395439	3395542
ENSMUSG00000089085	Gm24004	other	9	95934613	95934790
ENSMUSG00000096202	Gm22069	other	9	45634706	45634812
ENSMUSG00000088296	Gm26409	other	9	111075394	111075456
ENSMUSG00000098940	Gm27639	other	9	22772751	22772835
ENSMUSG00000089277	Gm24546	other	9	18679128	18679229
ENSMUSG00000064921	Gm22229	other	9	70537814	70537921
ENSMUSG00000101392	Gm29163	other	9	83938369	83938475
ENSMUSG00000095738	Gm25313	other	9	65196572	65196687
ENSMUSG00000080358	Gm26249	other	9	44897865	44897982
ENSMUSG00000096559	Gm23567	other	9	72969602	72969708
ENSMUSG00000088044	Gm23326	other	9	43905898	43906002
ENSMUSG00000084437	Gm23428	other	9	66360641	66360742
ENSMUSG00000089530	Gm25163	other	9	72257036	72257139
ENSMUSG00000089005	Gm23856	other	9	107905228	107905326
ENSMUSG00000088708	Gm25558	other	9	50887950	50888055
ENSMUSG00000084638	Gm23889	other	9	114838173	114838276
ENSMUSG00000065881	Gm22866	other	9	90351995	90352171
ENSMUSG00000087925	Gm23232	other	9	114602088	114602192
ENSMUSG00000089066	Gm22836	other	9	82439414	82439474
ENSMUSG00000094366	Gm23730	other	9	70521598	70521704
ENSMUSG00000064673	Gm22805	other	9	46630113	46630219
ENSMUSG00000088021	Gm22145	other	9	67104208	67104355
ENSMUSG00000065346	Gm25582	other	9	95624502	95624611
ENSMUSG00000064956	Gm24918	other	9	3352657	3352786
ENSMUSG00000077438	Gm22595	other	9	103022337	103022466
ENSMUSG00000077553	Gm23176	other	9	88021420	88021549
ENSMUSG00000077427	Gm24278	other	9	39537826	39537952
ENSMUSG00000077506	Scarna9	other	9	15326264	15326333
ENSMUSG00000077697	Gm25346	other	9	25569678	25569805
ENSMUSG00000077383	Gm22659	other	9	46562974	46563103
ENSMUSG00000065663	Gm22579	other	9	15316676	15316808
ENSMUSG00000105187	Gm23377	other	9	110121679	110121816
ENSMUSG00000077730	Gm23609	other	9	78013972	78014098
ENSMUSG00000088635	Gm22315	other	9	74782070	74782212
ENSMUSG00000065265	Gm23455	other	9	15316489	15316588
ENSMUSG00000089116	Gm25904	other	9	104481368	104481510
ENSMUSG00000077614	Gm25500	other	9	15312552	15312674
ENSMUSG00000089373	Gm22138	other	9	86703819	86703946
ENSMUSG00000088398	Gm26306	other	9	44395797	44395915
ENSMUSG00000077393	Gm24338	other	9	101222952	101223078
ENSMUSG00000077258	Gm26082	other	9	88770355	88770481
ENSMUSG00000087862	Gm23048	other	9	19437687	19437815
ENSMUSG00000088577	Gm25456	other	9	108430044	108430152
ENSMUSG00000088810	Gm22382	other	9	68280574	68280703
ENSMUSG00000088731	Gm23893	other	9	24964536	24964669
ENSMUSG00000077394	Gm24339	other	9	15326464	15326539
ENSMUSG00000088056	Gm24262	other	9	35144636	35144779
ENSMUSG00000096473	Gm24463	other	9	89075336	89075407
ENSMUSG00000065041	Gm24044	other	9	120128780	120128935
ENSMUSG00000088626	Gm23034	other	9	108795242	108795388
ENSMUSG00000088929	Gm24299	other	9	15314074	15314144
ENSMUSG00000094179	Snord50b	other	9	88521797	88521868
ENSMUSG00000088713	Gm22729	other	9	119306629	119306757
ENSMUSG00000077215	Gm23949	other	9	99750391	99750517
ENSMUSG00000095118	Snord14d	other	9	40803995	40804080
ENSMUSG00000077483	Gm25273	other	9	37172880	37172994
ENSMUSG00000064925	Snora62	other	9	120130415	120130563
ENSMUSG00000065202	Gm24615	other	9	70475484	70475596
ENSMUSG00000096114	Gm26272	other	9	42317550	42317681
ENSMUSG00000065706	Gm22830	other	9	85772351	85772480
ENSMUSG00000088104	Gm22380	other	9	24351118	24351212
ENSMUSG00000065752	Gm23344	other	9	64175048	64175115
ENSMUSG00000077415	Gm23748	other	9	82247848	82247978
ENSMUSG00000088955	Gm24944	other	9	107987369	107987496
ENSMUSG00000095868	Gm23136	other	9	64176661	64176759
ENSMUSG00000088905	Gm25439	other	9	33917492	33917622
ENSMUSG00000089571	Gm23008	other	9	20890757	20890836
ENSMUSG00000077144	Gm22938	other	9	76716628	76716747
ENSMUSG00000077702	Gm24067	other	9	20889484	20889568
ENSMUSG00000064791	Snord14e	other	9	40804748	40804837
ENSMUSG00000064918	Gm22571	other	9	64175873	64175942
ENSMUSG00000077660	Gm24257	other	9	70148806	70148936
ENSMUSG00000077659	Gm23323	other	9	123162371	123162503
ENSMUSG00000077495	Gm23594	other	9	99943709	99943842
ENSMUSG00000064622	Gm22304	other	9	53639977	53640105
ENSMUSG00000088587	Gm22962	other	9	68510163	68510235
ENSMUSG00000096191	Gm26135	other	9	88857693	88857764
ENSMUSG00000084690	Gm24896	other	9	5111399	5111533
ENSMUSG00000077240	Gm23271	other	9	38511173	38511296
ENSMUSG00000088876	Gm25861	other	9	25539097	25539205
ENSMUSG00000077385	Gm22657	other	9	65952314	65952445
ENSMUSG00000064380	Gm26448	other	9	120129351	120129553
ENSMUSG00000096353	Gm24957	other	9	112522529	112522660
ENSMUSG00000077465	Gm26423	other	9	89158999	89159126
ENSMUSG00000096166	Gm24638	other	9	101392979	101393110
ENSMUSG00000064658	Gm24166	other	9	44736813	44736947
ENSMUSG00000064797	Gm24357	other	9	15315522	15315595
ENSMUSG00000077796	Gm25562	other	9	52291199	52291331
ENSMUSG00000088550	Gm22099	other	9	60419863	60419985
ENSMUSG00000093937	Gm25528	other	9	87888456	87888587
ENSMUSG00000077554	Gm23707	other	9	88917832	88917956
ENSMUSG00000064634	Gm22620	other	9	15315189	15315321
ENSMUSG00000077494	Gm23595	other	9	107164977	107165106
ENSMUSG00000077400	Gm25417	other	9	92527578	92527708
ENSMUSG00000087992	Gm25059	other	9	113776182	113776298
ENSMUSG00000077208	Gm25607	other	9	97439501	97439627
ENSMUSG00000094263	Snord50a	other	9	88521529	88521600
ENSMUSG00000084426	Gm25105	other	9	73795128	73795257
ENSMUSG00000065226	Gm25791	other	9	15314845	15314981
ENSMUSG00000094411	Snord16a	other	9	64175423	64175521
ENSMUSG00000064514	Gm22455	other	9	64177123	64177193
ENSMUSG00000089336	Gm24347	other	9	64881784	64881925
ENSMUSG00000064877	Gm23377	other	9	110121680	110121805
ENSMUSG00000095772	Gm23017	other	9	88598348	88598419
ENSMUSG00000065282	Gm24455	other	9	15313802	15313932
ENSMUSG00000065274	Gm25125	other	9	85472734	85472869
ENSMUSG00000096263	Snord14c	other	9	40803583	40803668
ENSMUSG00000091661	Gm17021	other	9	123768114	123791289
ENSMUSG00000104399	Gm37963	other	9	108389082	108390205
ENSMUSG00000092258	Gm20444	other	9	44107301	44108879
ENSMUSG00000087531	Gm15606	other	9	28197887	28199521
ENSMUSG00000111862	Gm47828	other	9	51215733	51219521
ENSMUSG00000103835	Gm37612	other	9	106870674	106871501
ENSMUSG00000111325	Gm47140	other	9	122847019	122848418
ENSMUSG00000085638	Gm15521	other	9	29590484	29592510
ENSMUSG00000111434	Gm47121	other	9	122142449	122143708
ENSMUSG00000099543	Gm29322	other	9	56239285	56240751
ENSMUSG00000100158	Gm28119	other	9	41581908	41582283
ENSMUSG00000111794	Gm48294	other	9	40715158	40720034
ENSMUSG00000111271	Gm48127	other	9	40342308	40342938
ENSMUSG00000111323	Gm48129	other	9	40341618	40342103
ENSMUSG00000111069	Gm48646	other	9	22370552	22371779
ENSMUSG00000102770	Gm38163	other	9	108584756	108585361
ENSMUSG00000097967	Gm27002	other	9	115200398	115203875
ENSMUSG00000101648	Gm29388	other	9	102151242	102153717
ENSMUSG00000100176	Gm28586	other	9	100530616	100531071
ENSMUSG00000101335	Gm28229	other	9	88441500	88443652
ENSMUSG00000088254	Gm24289	other	9	64295931	64296065
ENSMUSG00000089477	Gm25365	other	9	12780165	12780285
ENSMUSG00000065387	n-R5s85	other	9	65836353	65836465
ENSMUSG00000077401	n-R5s82	other	9	37026399	37026507
ENSMUSG00000088090	Gm23668	other	9	60042069	60042179
ENSMUSG00000099049	Gm27289	other	9	96495132	96495213
ENSMUSG00000089465	Gm23702	other	9	34960019	34960148
ENSMUSG00000088324	Gm25669	other	9	102547766	102547877
ENSMUSG00000077156	n-R5s90	other	9	111613898	111614015
ENSMUSG00000084540	n-R5s84	other	9	62515029	62515137
ENSMUSG00000094630	n-R5s92	other	9	115626600	115626718
ENSMUSG00000087731	Gm24649	other	9	87200109	87200242
ENSMUSG00000095631	n-R5s86	other	9	74059339	74059457
ENSMUSG00000065107	n-R5s88	other	9	102127888	102128005
ENSMUSG00000088605	Gm24188	other	9	35503588	35503695
ENSMUSG00000088988	Gm25606	other	9	64048496	64048590
ENSMUSG00000084701	n-R5s87	other	9	96549594	96549709
ENSMUSG00000065466	n-R5s89	other	9	103011417	103011520
ENSMUSG00000040541	Tmem225	protein_coding	9	40148122	40150880
ENSMUSG00000091159	Gm17545	protein_coding	9	22454290	22462062
ENSMUSG00000096734	Gm21836	protein_coding	9	124493731	124493793
ENSMUSG00000066810	Gm10181	protein_coding	9	25089422	25089490
ENSMUSG00000078117	Gm16485	protein_coding	9	8971791	8975773
ENSMUSG00000074029	Gm47289	protein_coding	9	119159161	119161669
ENSMUSG00000074232	Gm10647	protein_coding	9	66797039	66799074
ENSMUSG00000095547	Gm10719	protein_coding	9	3017408	3021593
ENSMUSG00000074564	Gm10720	protein_coding	9	3015654	3017210
ENSMUSG00000096385	Gm11168	protein_coding	9	3003346	3006948
ENSMUSG00000079433	Gm11114	protein_coding	9	85312773	85312860
ENSMUSG00000096519	Gm10721	protein_coding	9	3013140	3014344
ENSMUSG00000096736	Gm17535	protein_coding	9	3034599	3035805
ENSMUSG00000025888	Casp1	protein_coding	9	5298517	5307265
ENSMUSG00000032123	Dpagt1	protein_coding	9	44326019	44333900
ENSMUSG00000055069	Rab39	protein_coding	9	53684110	53706232
ENSMUSG00000042195	Slc35f2	protein_coding	9	53771538	53818154
ENSMUSG00000042045	Sln	protein_coding	9	53850164	53854560
ENSMUSG00000049932	H2afx	protein_coding	9	44334694	44336077
ENSMUSG00000032126	Hmbs	protein_coding	9	44336339	44344228
ENSMUSG00000041986	Elmod1	protein_coding	9	53911457	53975301
ENSMUSG00000032411	Tfdp2	protein_coding	9	96196275	96323646
ENSMUSG00000074345	Tnfaip8l3	protein_coding	9	54023405	54068388
ENSMUSG00000032274	Cyp19a1	protein_coding	9	54165937	54268110
ENSMUSG00000046167	Gldn	protein_coding	9	54286486	54341786
ENSMUSG00000032097	Ddx6	protein_coding	9	44604892	44640731
ENSMUSG00000041268	Dmxl2	protein_coding	9	54365158	54501626
ENSMUSG00000032558	Nphp3	protein_coding	9	104002544	104043818
ENSMUSG00000079355	Ackr4	protein_coding	9	104084157	104126933
ENSMUSG00000101152	Gm28305	protein_coding	9	104040662	104075879
ENSMUSG00000032557	Uba5	protein_coding	9	104046599	104063134
ENSMUSG00000090150	Acad11	protein_coding	9	104063377	104127725
ENSMUSG00000006673	Qrich1	protein_coding	9	108516806	108560163
ENSMUSG00000032098	Treh	protein_coding	9	44673233	44686305
ENSMUSG00000048537	Phldb1	protein_coding	9	44686304	44735198
ENSMUSG00000032412	Atp1b3	protein_coding	9	96332655	96364442
ENSMUSG00000050641	BC048562	protein_coding	9	108436482	108446086
ENSMUSG00000051234	Rnf7	protein_coding	9	96470937	96478675
ENSMUSG00000099564	Gm28729	protein_coding	9	96486001	96525264
ENSMUSG00000032413	Rasa2	protein_coding	9	96539300	96631617
ENSMUSG00000040433	Zbtb38	protein_coding	9	96682770	96752831
ENSMUSG00000043587	Pxylp1	protein_coding	9	96823336	96892669
ENSMUSG00000046997	Spsb4	protein_coding	9	96943482	97018843
ENSMUSG00000032449	Slc25a36	protein_coding	9	97074961	97111157
ENSMUSG00000032451	Trim42	protein_coding	9	97349562	97369958
ENSMUSG00000032452	Clstn2	protein_coding	9	97444395	98033181
ENSMUSG00000095186	Gm10718	protein_coding	9	3023547	3025218
ENSMUSG00000096201	Gm10715	protein_coding	9	3036877	3038316
ENSMUSG00000097821	C130032M10Rik	protein_coding	9	114515697	114516424
ENSMUSG00000032191	Bcl2l10	protein_coding	9	75347758	75351632
ENSMUSG00000091028	Gm10722	protein_coding	9	3000922	3002330
ENSMUSG00000090317	Gm17324	protein_coding	9	78447865	78448786
ENSMUSG00000074213	Gm10642	protein_coding	9	70656251	70657860
ENSMUSG00000090592	Gm17571	protein_coding	9	13444034	13446753
ENSMUSG00000050503	Fbxl22	protein_coding	9	66508459	66514593
ENSMUSG00000095891	Gm10717	protein_coding	9	3025417	3033289
ENSMUSG00000041440	Gk5	protein_coding	9	96119362	96184608
ENSMUSG00000032030	Cul5	protein_coding	9	53614582	53670014
ENSMUSG00000032578	Cish	protein_coding	9	107296026	107302784
ENSMUSG00000049493	Pls1	protein_coding	9	95752642	95845311
ENSMUSG00000074397	Foxr1	protein_coding	9	44433773	44441136
ENSMUSG00000009741	Ubp1	protein_coding	9	113930934	113977202
ENSMUSG00000032507	Fbxl2	protein_coding	9	113963637	114046191
ENSMUSG00000041523	Upk2	protein_coding	9	44452715	44454976
ENSMUSG00000042757	Tmem108	protein_coding	9	103482947	103761837
ENSMUSG00000032047	Acat1	protein_coding	9	53580522	53610382
ENSMUSG00000032556	Bfsp2	protein_coding	9	103424924	103480420
ENSMUSG00000063382	Bcl9l	protein_coding	9	44482825	44511896
ENSMUSG00000047880	Cxcr5	protein_coding	9	44511787	44561877
ENSMUSG00000032120	C2cd2l	protein_coding	9	44309237	44320285
ENSMUSG00000032604	Qars	protein_coding	9	108507706	108515941
ENSMUSG00000032839	Trpc1	protein_coding	9	95705082	95750375
ENSMUSG00000032803	Cdv3	protein_coding	9	103353094	103365840
ENSMUSG00000037674	Rfx7	protein_coding	9	72532240	72622937
ENSMUSG00000063856	Gpx1	protein_coding	9	108338903	108340343
ENSMUSG00000032612	Usp4	protein_coding	9	108347853	108392545
ENSMUSG00000047220	Ccdc36	protein_coding	9	108403611	108428484
ENSMUSG00000032611	1700102P08Rik	protein_coding	9	108392805	108410934
ENSMUSG00000033054	Npat	protein_coding	9	53537047	53574342
ENSMUSG00000032577	Mapkapk3	protein_coding	9	107254927	107289877
ENSMUSG00000015354	Pcolce2	protein_coding	9	95637601	95698096
ENSMUSG00000064225	Paqr9	protein_coding	9	95559657	95568023
ENSMUSG00000032370	Lactb	protein_coding	9	66955388	66975484
ENSMUSG00000059412	Fxyd2	protein_coding	9	45399669	45410278
ENSMUSG00000032555	Topbp1	protein_coding	9	103305215	103350428
ENSMUSG00000032374	Plod2	protein_coding	9	92542223	92608428
ENSMUSG00000006676	Usp19	protein_coding	9	108490602	108502337
ENSMUSG00000038664	Herc1	protein_coding	9	66350450	66508775
ENSMUSG00000045620	Odf3l1	protein_coding	9	56848659	56864679
ENSMUSG00000032078	Zpr1	protein_coding	9	46273064	46282643
ENSMUSG00000032548	Slco2a1	protein_coding	9	102988712	103096002
ENSMUSG00000032011	Thy1	protein_coding	9	44043384	44048579
ENSMUSG00000031993	Snx19	protein_coding	9	30427108	30466733
ENSMUSG00000023333	Gcm1	protein_coding	9	78051924	78065624
ENSMUSG00000032041	Tirap	protein_coding	9	35184551	35200291
ENSMUSG00000050471	Fam118b	protein_coding	9	35216965	35267805
ENSMUSG00000034739	Mfrp	protein_coding	9	44101729	44109187
ENSMUSG00000032549	Rab6b	protein_coding	9	103111787	103185276
ENSMUSG00000049314	Fbxw13	protein_coding	9	109179227	109195975
ENSMUSG00000032042	Srpr	protein_coding	9	35200175	35247973
ENSMUSG00000057895	Zfp105	protein_coding	9	122923072	122931028
ENSMUSG00000039048	Foxred1	protein_coding	9	35204206	35211055
ENSMUSG00000032010	Usp2	protein_coding	9	44067021	44095627
ENSMUSG00000032911	Cspg4	protein_coding	9	56865033	56899870
ENSMUSG00000023186	Vwa5a	protein_coding	9	38718268	38743337
ENSMUSG00000032131	Abcg4	protein_coding	9	44273188	44288615
ENSMUSG00000053199	Arhgap20	protein_coding	9	51765337	51853856
ENSMUSG00000061701	Fbxw20	protein_coding	9	109217432	109234754
ENSMUSG00000033453	Adamts15	protein_coding	9	30899155	30922452
ENSMUSG00000025234	Arih1	protein_coding	9	59388258	59486618
ENSMUSG00000032551	1110059G10Rik	protein_coding	9	122945089	122951000
ENSMUSG00000001366	Fbxo9	protein_coding	9	78081499	78109065
ENSMUSG00000111409	Gm49380	protein_coding	9	44066327	44113500
ENSMUSG00000079592	C1qtnf5	protein_coding	9	44107245	44109187
ENSMUSG00000053128	Rnf26	protein_coding	9	44095631	44113517
ENSMUSG00000040204	Pclaf	protein_coding	9	65890237	65903266
ENSMUSG00000032386	Trip4	protein_coding	9	65828930	65908794
ENSMUSG00000032733	Snx33	protein_coding	9	56917193	56928371
ENSMUSG00000032288	Imp3	protein_coding	9	56937475	56938398
ENSMUSG00000055334	Snupn	protein_coding	9	56950878	56983206
ENSMUSG00000031994	Adamts8	protein_coding	9	30942562	30963838
ENSMUSG00000105589	Fbxw14	protein_coding	9	109270790	109287676
ENSMUSG00000047412	Zbtb44	protein_coding	9	31030644	31075885
ENSMUSG00000054087	Fbxw28	protein_coding	9	109322886	109339659
ENSMUSG00000032089	Il10ra	protein_coding	9	45253837	45269149
ENSMUSG00000032051	Fdx1	protein_coding	9	51943306	51963556
ENSMUSG00000032290	Ptpn9	protein_coding	9	56994923	57062807
ENSMUSG00000032114	Slc37a4	protein_coding	9	44396852	44402968
ENSMUSG00000025232	Hexa	protein_coding	9	59539540	59565109
ENSMUSG00000049526	Tmem202	protein_coding	9	59518685	59539847
ENSMUSG00000036768	Kif15	protein_coding	9	122951046	123018733
ENSMUSG00000009828	Ick	protein_coding	9	78109192	78172107
ENSMUSG00000039952	Dag1	protein_coding	9	108204634	108263958
ENSMUSG00000090639	Gm20425	protein_coding	9	103190208	103230307
ENSMUSG00000032554	Trf	protein_coding	9	103204001	103230444
ENSMUSG00000031995	St14	protein_coding	9	31089402	31131853
ENSMUSG00000032050	Rdx	protein_coding	9	52047173	52088735
ENSMUSG00000032553	Srprb	protein_coding	9	103188032	103202137
ENSMUSG00000032376	Usp3	protein_coding	9	66514637	66593142
ENSMUSG00000045414	1190002N15Rik	protein_coding	9	94517864	94538081
ENSMUSG00000060509	Xcr1	protein_coding	9	123852315	123862029
ENSMUSG00000031129	Slc9a9	protein_coding	9	94669909	95230445
ENSMUSG00000025804	Ccr1	protein_coding	9	123962124	123968692
ENSMUSG00000064039	Ccr1l1	protein_coding	9	123977243	123978408
ENSMUSG00000037129	Tmprss13	protein_coding	9	45319100	45347581
ENSMUSG00000035448	Ccr3	protein_coding	9	124021972	124031689
ENSMUSG00000049103	Ccr2	protein_coding	9	124101950	124113557
ENSMUSG00000079227	Ccr5	protein_coding	9	124121543	124147699
ENSMUSG00000032606	Nicn1	protein_coding	9	108290429	108296498
ENSMUSG00000031996	Aplp2	protein_coding	9	31149557	31211815
ENSMUSG00000033350	Chst2	protein_coding	9	95399292	95406722
ENSMUSG00000061039	Olfr920	protein_coding	9	38752299	38760117
ENSMUSG00000049926	Olfr921	protein_coding	9	38773068	38779021
ENSMUSG00000070324	Fbxw22	protein_coding	9	109378400	109404296
ENSMUSG00000043911	Olfr922	protein_coding	9	38814614	38819195
ENSMUSG00000044798	Olfr923	protein_coding	9	38826545	38830300
ENSMUSG00000032504	Pdcd6ip	protein_coding	9	113651744	113708259
ENSMUSG00000032295	Man2c1	protein_coding	9	57130690	57142722
ENSMUSG00000062103	Olfr924	protein_coding	9	38844449	38851495
ENSMUSG00000032112	Trappc4	protein_coding	9	44403698	44407600
ENSMUSG00000047667	Olfr26	protein_coding	9	38855060	38855990
ENSMUSG00000043923	Ccdc84	protein_coding	9	44410159	44418569
ENSMUSG00000074062	Fbxw16	protein_coding	9	109432316	109449140
ENSMUSG00000074829	2010315B03Rik	protein_coding	9	124291804	124312696
ENSMUSG00000032607	Amt	protein_coding	9	108296853	108302302
ENSMUSG00000042557	Sin3a	protein_coding	9	57072040	57128366
ENSMUSG00000032373	Car12	protein_coding	9	66713686	66766845
ENSMUSG00000009927	Rps25	protein_coding	9	44407139	44410427
ENSMUSG00000093803	Ppp2r3d	protein_coding	9	124422622	124476898
ENSMUSG00000032221	Mns1	protein_coding	9	72438011	72462025
ENSMUSG00000032407	U2surp	protein_coding	9	95456898	95511996
ENSMUSG00000090626	Tex9	protein_coding	9	72450394	72492212
ENSMUSG00000042496	Prdm10	protein_coding	9	31280538	31381723
ENSMUSG00000074061	Fbxw19	protein_coding	9	109476654	109495875
ENSMUSG00000007815	Rhoa	protein_coding	9	108306129	108337934
ENSMUSG00000039461	Tcta	protein_coding	9	108302958	108306160
ENSMUSG00000064333	Olfr926	protein_coding	9	38877126	38878176
ENSMUSG00000032375	Aph1b	protein_coding	9	66775202	66795490
ENSMUSG00000063221	Olfr930	protein_coding	9	38929809	38931396
ENSMUSG00000058515	Olfr933	protein_coding	9	38972313	38979861
ENSMUSG00000035164	Zc3h12c	protein_coding	9	52111344	52168572
ENSMUSG00000066705	Fxyd6	protein_coding	9	45370185	45396159
ENSMUSG00000057424	Olfr934	protein_coding	9	38981026	38988315
ENSMUSG00000059595	Olfr935	protein_coding	9	38993971	38999683
ENSMUSG00000058820	Olfr146	protein_coding	9	39018073	39023377
ENSMUSG00000078307	AI593442	protein_coding	9	52673042	52679780
ENSMUSG00000032297	Celf6	protein_coding	9	59577917	59607292
ENSMUSG00000094182	Olfr937	protein_coding	9	39058851	39064951
ENSMUSG00000048501	Olfr938	protein_coding	9	39077698	39078887
ENSMUSG00000053289	Ddx10	protein_coding	9	53098635	53248053
ENSMUSG00000033392	Clasp2	protein_coding	9	113741473	113919682
ENSMUSG00000034584	Exph5	protein_coding	9	53301670	53377514
ENSMUSG00000034487	Kdelc2	protein_coding	9	53384025	53401867
ENSMUSG00000049708	Olfr27	protein_coding	9	39128131	39145072
ENSMUSG00000053040	Aph1c	protein_coding	9	66814994	66834726
ENSMUSG00000033688	1300017J02Rik	protein_coding	9	103250521	103305082
ENSMUSG00000005131	4930550C14Rik	protein_coding	9	53402325	53434402
ENSMUSG00000036943	Rab8b	protein_coding	9	66843664	66919687
ENSMUSG00000032119	Hinfp	protein_coding	9	44292440	44305671
ENSMUSG00000032384	Csnk1g1	protein_coding	9	65908924	66045015
ENSMUSG00000042185	Nfrkb	protein_coding	9	31386192	31421333
ENSMUSG00000036781	Rps27l	protein_coding	9	66946086	66949516
ENSMUSG00000034218	Atm	protein_coding	9	53439149	53536740
ENSMUSG00000031937	Vstm5	protein_coding	9	15239045	15259416
ENSMUSG00000066750	Olfr876	protein_coding	9	37803031	37808144
ENSMUSG00000032382	Snx1	protein_coding	9	66088133	66126587
ENSMUSG00000066749	Olfr877	protein_coding	9	37854269	37857320
ENSMUSG00000066748	Olfr145	protein_coding	9	37896724	37903519
ENSMUSG00000066747	Olfr878	protein_coding	9	37917840	37922474
ENSMUSG00000032420	Nt5e	protein_coding	9	88327197	88372092
ENSMUSG00000032305	Fam219b	protein_coding	9	57537528	57543184
ENSMUSG00000000088	Cox5a	protein_coding	9	57521274	57532426
ENSMUSG00000066383	Iqcf1	protein_coding	9	106499967	106502254
ENSMUSG00000036972	Zic4	protein_coding	9	91362413	91389348
ENSMUSG00000031935	Med17	protein_coding	9	15260351	15279931
ENSMUSG00000096472	Cdkn2d	protein_coding	9	21288410	21291407
ENSMUSG00000032368	Zic1	protein_coding	9	91358058	91365810
ENSMUSG00000042254	Cilp	protein_coding	9	65265180	65280605
ENSMUSG00000032531	Amotl2	protein_coding	9	102716672	102733418
ENSMUSG00000094985	Topaz1	protein_coding	9	122747346	122802135
ENSMUSG00000048534	Jaml	protein_coding	9	45079183	45108534
ENSMUSG00000032306	Mpi	protein_coding	9	57544256	57552763
ENSMUSG00000070304	Scn2b	protein_coding	9	45117782	45130070
ENSMUSG00000032036	Kirrel3	protein_coding	9	34485894	35036716
ENSMUSG00000049734	Trex1	protein_coding	9	109057933	109059734
ENSMUSG00000025646	Atrip	protein_coding	9	109057933	109074124
ENSMUSG00000059183	Mtfmt	protein_coding	9	65435782	65453054
ENSMUSG00000035024	Ncapd3	protein_coding	9	27030175	27095315
ENSMUSG00000015357	Clpx	protein_coding	9	65294260	65330658
ENSMUSG00000059495	Arhgef12	protein_coding	9	42963842	43107239
ENSMUSG00000023577	Iqcf3	protein_coding	9	106503225	106561631
ENSMUSG00000003309	Ap1m2	protein_coding	9	21294275	21312337
ENSMUSG00000066382	Iqcf5	protein_coding	9	106514573	106516010
ENSMUSG00000020258	Glyctk	protein_coding	9	106152857	106158138
ENSMUSG00000060583	Olfr881	protein_coding	9	37991825	37996408
ENSMUSG00000032381	Fam96a	protein_coding	9	66126611	66138955
ENSMUSG00000031938	4931406C07Rik	protein_coding	9	15283337	15306448
ENSMUSG00000046111	Cep295	protein_coding	9	15316915	15357788
ENSMUSG00000094461	Olfr883	protein_coding	9	38025808	38026737
ENSMUSG00000032380	Dapk2	protein_coding	9	66158223	66272242
ENSMUSG00000095893	Olfr884	protein_coding	9	38046555	38050137
ENSMUSG00000096424	Olfr885	protein_coding	9	38061322	38062251
ENSMUSG00000034135	Sik3	protein_coding	9	46012820	46224194
ENSMUSG00000025645	Ccdc51	protein_coding	9	109082493	109092489
ENSMUSG00000091537	Tma7	protein_coding	9	109074568	109082587
ENSMUSG00000031939	Taf1d	protein_coding	9	15306214	15316991
ENSMUSG00000038775	Vill	protein_coding	9	119052778	119071525
ENSMUSG00000048503	Tmem136	protein_coding	9	43108650	43116570
ENSMUSG00000032491	Nradd	protein_coding	9	110621135	110624452
ENSMUSG00000095654	Plscr5	protein_coding	9	92192936	92209772
ENSMUSG00000070306	Ccdc153	protein_coding	9	44240676	44247306
ENSMUSG00000096167	Olfr887	protein_coding	9	38084072	38090737
ENSMUSG00000095527	Olfr888	protein_coding	9	38108128	38111381
ENSMUSG00000049305	Ccdc71	protein_coding	9	108460527	108465938
ENSMUSG00000032056	Btg4	protein_coding	9	51060901	51119875
ENSMUSG00000096356	Olfr889	protein_coding	9	38115198	38121245
ENSMUSG00000032609	Klhdc8b	protein_coding	9	108447636	108461581
